ym,0-14,15-64,65
201404,3006,19842,3773
201405,3004,19853,3767
201406,3018,19892,3770
201407,3021,19897,3769
201408,3007,19886,3783
201409,3001,19872,3797
201410,2992,19882,3800
201411,2980,19889,3800
201412,2981,19848,3800
201501,2979,19835,3807
201502,2967,19841,3804
201503,2947,19785,3814
201504,2938,19766,3815
201505,2934,19752,3818
201506,2915,19741,3810
201507,2906,19728,3815
201508,2893,19722,3825
201509,2885,19700,3823
201510,2857,19700,3827
201511,2848,19688,3841
201512,2846,19653,3862
201601,2854,19645,3884
201602,2849,19627,3898
201603,2814,19596,3910
201604,2801,19589,3922
201605,2792,19532,3947
201606,2782,19522,3947
201607,2780,19514,3961
201608,2772,19489,3972
201609,2769,19476,3980
201610,2780,19459,3989
201611,2756,19431,4006
201612,2752,19438,4009
201701,2748,19419,4029
201702,2726,19397,4041
201703,2709,19357,4058
201704,2700,19341,4069
201705,2708,19335,4082
201706,2703,19332,4083
201707,2709,19312,4087
201708,2699,19317,4072
201709,2682,19278,4084
201710,2677,19253,4098
201711,2672,19234,4099
201712,2661,19227,4109
201801,2635,19178,4131
201802,2624,19138,4154
201803,2600,19097,4166
201804,2575,19076,4178
201805,2582,19067,4183
201806,2567,19061,4189
201807,2545,19051,4200
201808,2547,19017,4221
201809,2536,19001,4233
201810,2515,18991,4234
201811,2510,18976,4246
201812,2499,18956,4264
201901,2481,18916,4277
201902,2462,18886,4285
201903,2450,18833,4289
201904,2444,18786,4304
201905,2432,18745,4317
201906,2415,18745,4319
201907,2417,18718,4318
201908,2389,18692,4321
201909,2385,18668,4324
201910,2381,18671,4329
201911,2375,18632,4354
201912,2379,18595,4358
202001,2369,18583,4373
202002,2353,18539,4402
202003,2339,18478,4435
202004,2321,18451,4432
202005,2328,18409,4449
202006,2333,18380,4461
202007,2331,18365,4473
202008,2316,18329,4484
202009,2315,18291,4485
202010,2304,18265,4497
202011,2312,18236,4515
202012,2281,18199,4519
202101,2272,18168,4542
202102,2268,18136,4546
202103,2255,18086,4555
202104,2256,18065,4556
202105,2250,18043,4570
202106,2238,18010,4576
202107,2236,17973,4586
202108,2209,17948,4605
202109,2208,17900,4613
202110,2195,17852,4621
202111,2180,17784,4638
202112,2185,17753,4648
202201,2181,17695,4667
202202,2168,17623,4706
202203,2165,17585,4712
202204,2163,17574,4724
202205,2150,17542,4732
202206,2147,17516,4726
202207,2152,17538,4738
202208,2160,17495,4737
